battery_power,blue,clock_speed,dual_sim,fc,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,touch_screen,wifi,price_range,combined_g,screen_size,pixel_density
1702,True,2.3,False,12.0,52.0,0.5,145.0,2.0,15.0,2501.0,4,False,False,3,4,20.0,104146.4
808,False,0.5,True,0.0,8.0,0.1,192.0,4.0,1.0,3762.0,12,False,True,3,3,17.5,66779.3
1156,False,0.5,False,6.0,61.0,0.1,89.0,7.0,9.0,1796.0,13,True,True,1,2,17.1,89594.6
1271,False,0.5,True,2.0,54.0,0.1,159.0,8.0,3.0,990.0,6,True,True,0,2,17.8,22384.8
696,False,0.5,False,6.0,51.0,0.3,197.0,3.0,8.0,2630.0,9,False,True,1,2,19.7,29880.4
1981,True,1.9,True,13.0,45.0,0.3,175.0,6.0,18.0,1380.0,13,True,False,1,2,10.0,23816.2
614,False,1.7,True,0.0,58.0,0.2,128.0,7.0,2.0,3487.0,11,True,True,2,4,16.2,704.8
1590,False,0.6,True,0.0,7.0,0.3,122.0,3.0,17.0,1201.0,18,True,True,1,3,12.4,188312.9
1945,False,1.6,False,4.0,21.0,0.7,113.0,3.0,10.0,3015.0,15,False,False,3,2,6.1,41082.0
1135,True,2.8,True,9.0,43.0,0.4,158.0,1.0,11.0,3204.0,6,False,False,3,3,22.2,49387.8
1049,False,0.6,True,8.0,2.0,0.3,172.0,6.0,10.0,433.0,6,False,False,0,4,12.2,4999.7
1807,True,2.1,False,2.0,49.0,0.8,125.0,1.0,10.0,1906.0,13,True,True,2,2,21.4,21794.8
984,True,0.5,False,13.0,42.0,0.8,98.0,7.0,17.0,898.0,13,True,False,0,4,17.9,93240.0
720,True,1.4,True,0.0,61.0,0.6,96.0,7.0,8.0,2799.0,15,False,True,3,4,5.8,402474.3
1536,False,0.8,False,12.0,13.0,0.3,105.0,7.0,20.0,2020.0,16,True,False,2,3,6.0,5991.3
771,True,0.5,False,3.0,25.0,1.0,86.0,4.0,6.0,770.0,20,True,False,0,2,12.0,25124.5
503,False,2.5,False,3.0,57.0,0.6,185.0,6.0,11.0,305.0,16,False,True,0,2,13.6,73852.8
675,False,2.4,False,1.0,42.0,0.6,187.0,7.0,2.0,2953.0,13,True,False,2,3,10.3,40899.8
1936,True,1.9,True,13.0,34.0,0.2,182.0,7.0,14.0,1671.0,9,False,True,1,4,6.1,105508.0
1303,False,1.0,True,0.0,15.0,0.1,138.0,3.0,10.0,2574.0,14,True,True,2,4,12.6,29152.1
1004,True,2.9,True,0.0,35.0,0.2,141.0,6.0,9.0,3772.0,18,True,True,3,2,18.8,55689.5
1972,False,1.2,True,0.0,37.0,0.7,102.0,2.0,1.0,2870.0,17,False,False,3,2,16.0,73645.0
1822,False,1.2,False,0.0,8.0,0.2,195.0,6.0,0.0,2577.0,8,True,False,2,3,10.3,15196.1
1159,True,2.8,False,5.0,18.0,0.5,83.0,1.0,7.0,2246.0,3,True,False,1,4,8.1,60785.6
1782,True,2.8,True,6.0,58.0,0.8,157.0,1.0,13.0,2405.0,16,False,True,2,4,15.0,57742.2
894,False,2.1,True,16.0,16.0,0.7,168.0,8.0,20.0,3377.0,6,True,True,2,3,5.1,72902.0
1884,False,2.1,True,7.0,43.0,0.8,185.0,1.0,18.0,3619.0,7,True,True,3,4,16.1,22942.2
1648,True,0.5,False,1.0,17.0,0.9,142.0,2.0,3.0,1184.0,2,False,True,1,4,6.3,219892.4
798,False,2.4,False,5.0,4.0,0.2,96.0,3.0,9.0,2965.0,14,True,False,2,3,16.6,20374.6
802,True,2.4,True,1.0,45.0,0.8,157.0,3.0,9.0,3713.0,8,False,False,3,2,8.5,249560.8
1276,True,2.9,True,2.0,53.0,0.3,130.0,2.0,3.0,3798.0,8,True,True,3,3,21.5,7418.4
1331,True,1.6,False,0.0,16.0,0.5,165.0,2.0,7.0,1026.0,20,False,True,1,3,13.9,97815.4
1620,False,2.6,True,6.0,5.0,0.9,186.0,6.0,18.0,1086.0,13,False,False,1,3,22.8,25488.0
1996,False,2.5,False,5.0,51.0,0.4,122.0,4.0,9.0,2236.0,12,False,True,2,4,10.6,91471.2
1092,False,2.7,True,8.0,45.0,0.8,185.0,1.0,10.0,1303.0,20,True,True,1,2,12.4,161233.5
1018,True,0.7,True,7.0,63.0,0.1,155.0,5.0,18.0,3048.0,2,False,True,2,2,10.4,72677.7
545,False,0.5,False,0.0,11.0,0.3,131.0,3.0,1.0,616.0,19,True,True,0,4,16.2,34148.9
554,True,1.3,False,0.0,12.0,0.1,105.0,6.0,10.0,3764.0,4,True,True,2,2,12.2,5615.6
1264,False,2.9,True,2.0,34.0,0.2,171.0,3.0,3.0,419.0,3,True,True,0,4,8.1,58905.9
1030,False,1.6,True,3.0,58.0,0.2,138.0,6.0,20.0,2858.0,18,True,True,3,4,6.3,319544.8
1432,True,1.7,True,6.0,39.0,0.3,164.0,4.0,18.0,504.0,10,True,False,0,4,14.6,13556.4
558,True,2.8,False,1.0,49.0,0.8,142.0,5.0,4.0,392.0,8,True,True,0,4,11.2,142873.7
829,False,0.5,False,0.0,56.0,0.6,129.0,7.0,1.0,820.0,11,False,True,0,3,13.4,13011.6
1741,True,1.8,False,0.0,14.0,0.7,143.0,8.0,0.0,3387.0,3,False,False,3,3,11.4,121346.5
1849,True,2.3,False,7.0,15.0,0.4,144.0,5.0,19.0,3447.0,19,False,True,3,4,17.8,38232.5
733,False,2.1,False,5.0,7.0,0.2,174.0,7.0,10.0,1403.0,2,True,False,0,4,17.0,36882.6
1872,True,0.9,True,0.0,16.0,0.5,80.0,2.0,2.0,2295.0,16,False,True,2,2,18.6,22818.5
1853,False,0.5,True,1.0,27.0,0.3,197.0,6.0,13.0,1973.0,8,False,True,2,3,10.2,97051.5
1149,True,2.2,False,4.0,30.0,0.2,106.0,6.0,5.0,3755.0,8,False,False,3,3,22.0,123112.5
891,False,0.5,True,9.0,25.0,0.3,196.0,2.0,19.0,2073.0,10,False,True,1,4,7.1,91056.3
1911,True,2.0,False,7.0,64.0,0.6,163.0,8.0,8.0,3872.0,11,True,False,3,4,12.0,292884.2
550,True,0.5,False,16.0,23.0,0.1,145.0,2.0,17.0,302.0,8,False,False,0,4,18.7,50159.4
576,False,0.8,False,0.0,27.0,0.1,121.0,2.0,4.0,1519.0,8,False,True,1,4,19.0,60480.3
1760,False,1.9,False,1.0,50.0,0.8,198.0,1.0,2.0,2549.0,4,True,False,2,4,12.8,36343.1
969,False,2.4,False,0.0,45.0,0.3,124.0,7.0,0.0,404.0,19,False,True,0,3,18.7,15465.2
1160,False,1.1,False,1.0,63.0,0.7,166.0,3.0,2.0,595.0,15,False,True,0,4,18.4,35573.8
827,False,1.1,True,2.0,18.0,0.9,160.0,2.0,16.0,1663.0,17,True,True,0,4,14.0,26272.0
1786,False,0.5,False,9.0,58.0,0.7,161.0,7.0,10.0,2764.0,7,True,True,3,4,9.5,40631.7
774,True,0.6,True,2.0,8.0,0.4,136.0,1.0,4.0,2614.0,14,True,True,2,4,7.0,456392.1
819,True,2.5,True,0.0,11.0,0.2,83.0,8.0,1.0,1094.0,15,False,False,0,4,11.2,32146.1
1042,False,2.2,False,15.0,11.0,0.6,139.0,5.0,16.0,2826.0,2,False,False,2,4,18.0,3845.8
1368,False,3.0,True,10.0,50.0,0.2,97.0,7.0,18.0,2496.0,5,True,True,2,2,14.3,40464.5
1592,False,2.1,False,6.0,50.0,0.1,181.0,2.0,17.0,2103.0,7,False,False,1,4,20.6,12923.3
1067,False,1.8,True,11.0,14.0,0.2,146.0,1.0,15.0,966.0,13,False,True,0,2,5.0,194737.0
1892,True,0.7,False,5.0,47.0,0.4,110.0,4.0,10.0,2172.0,3,True,True,2,3,22.0,99456.2
915,False,1.1,False,6.0,56.0,0.6,187.0,8.0,17.0,905.0,12,True,False,0,2,21.5,35829.6
774,True,2.8,False,7.0,55.0,0.9,124.0,3.0,18.0,3916.0,12,True,False,3,4,8.1,884.9
1848,True,1.4,True,2.0,42.0,0.7,179.0,2.0,10.0,3902.0,3,False,True,3,4,14.2,6561.3
1501,False,1.1,False,12.0,2.0,0.2,187.0,1.0,15.0,2487.0,16,True,True,2,4,17.7,11812.9
1614,False,1.9,False,8.0,55.0,0.3,188.0,3.0,17.0,3914.0,13,False,False,3,4,21.4,53448.6
911,True,2.9,False,0.0,46.0,0.1,181.0,5.0,1.0,363.0,17,True,False,0,2,10.3,29987.4
1520,False,0.5,False,1.0,24.0,0.7,199.0,5.0,8.0,3233.0,4,False,True,3,4,13.3,15645.2
1647,False,1.4,True,3.0,38.0,0.3,102.0,6.0,15.0,2532.0,15,False,True,2,4,21.3,10737.3
1347,False,0.9,True,8.0,53.0,0.8,108.0,6.0,15.0,3836.0,14,False,True,3,4,15.3,63312.9
967,True,1.6,False,4.0,25.0,0.6,92.0,8.0,9.0,3076.0,18,True,True,2,2,8.1,49260.0
1442,False,2.2,False,0.0,56.0,0.7,145.0,5.0,3.0,1513.0,7,True,False,2,4,13.6,199424.1
1204,True,2.6,False,0.0,10.0,0.3,199.0,7.0,3.0,1724.0,19,False,False,1,3,11.2,63514.3
1320,False,2.1,True,0.0,41.0,0.6,144.0,7.0,2.0,542.0,14,True,False,0,4,11.0,13742.5
1800,True,0.7,False,2.0,8.0,0.4,100.0,7.0,6.0,3481.0,8,False,True,3,4,12.8,25718.8
1567,False,2.1,True,3.0,22.0,0.8,153.0,3.0,19.0,3991.0,10,False,False,3,3,15.1,16684.8
1439,False,0.9,False,12.0,20.0,0.8,147.0,1.0,17.0,1790.0,15,False,True,1,4,22.5,25930.3
1422,False,1.0,False,15.0,3.0,0.1,112.0,1.0,17.0,509.0,3,True,True,0,3,19.0,48.7
1591,True,2.2,True,4.0,52.0,1.0,161.0,3.0,16.0,282.0,14,True,True,0,4,13.5,66612.4
880,False,1.7,False,2.0,6.0,0.6,198.0,4.0,19.0,3006.0,3,False,False,2,3,7.2,57933.3
1929,True,0.5,True,0.0,19.0,1.0,163.0,6.0,2.0,1913.0,6,True,False,1,4,13.9,26388.4
1642,True,1.6,True,0.0,5.0,0.4,102.0,5.0,2.0,1333.0,2,False,True,2,2,18.0,176936.3
1511,False,2.5,True,3.0,21.0,0.2,114.0,3.0,18.0,3746.0,5,False,False,3,3,10.0,288381.0
1312,False,1.3,False,5.0,10.0,0.6,163.0,2.0,9.0,3941.0,13,True,True,3,4,6.3,13465.9
1852,False,1.4,False,4.0,10.0,0.7,196.0,1.0,18.0,3970.0,11,False,True,3,4,13.0,51887.7
972,True,1.3,False,8.0,44.0,0.7,82.0,7.0,10.0,3925.0,7,True,False,3,2,9.2,19014.5
691,True,2.7,True,4.0,33.0,0.9,108.0,4.0,8.0,424.0,15,True,True,0,4,5.8,157734.8
807,False,0.5,False,9.0,8.0,0.3,158.0,5.0,20.0,1284.0,2,True,True,0,2,21.4,21724.3
1113,False,0.6,True,0.0,25.0,0.3,145.0,1.0,10.0,277.0,12,False,True,0,3,11.2,122648.6
721,True,1.3,True,10.0,16.0,0.9,125.0,1.0,18.0,1713.0,4,True,True,1,2,10.4,73047.7
1188,True,1.5,True,0.0,54.0,0.3,198.0,6.0,2.0,485.0,7,True,False,0,2,13.9,121536.0
1512,True,0.5,False,1.0,52.0,0.1,131.0,1.0,14.0,3002.0,7,False,True,2,2,7.8,40643.1
805,True,0.7,False,0.0,64.0,0.1,97.0,4.0,14.0,418.0,17,True,True,0,2,12.5,36101.1
918,False,0.9,True,1.0,8.0,0.1,123.0,7.0,5.0,1652.0,14,True,False,1,3,17.5,25037.9
1320,False,0.5,True,7.0,48.0,0.2,168.0,5.0,16.0,2893.0,9,False,True,2,2,9.4,17345.6
1236,False,0.9,True,2.0,57.0,0.1,188.0,1.0,14.0,1406.0,20,False,True,0,4,18.4,22731.1
1387,False,0.5,False,0.0,61.0,0.5,98.0,3.0,0.0,629.0,11,True,False,0,4,5.8,155781.9
1883,True,2.7,True,6.0,30.0,0.5,95.0,2.0,10.0,3724.0,20,True,True,3,4,21.9,19179.0
839,False,2.0,True,0.0,14.0,0.4,175.0,7.0,3.0,3835.0,11,False,False,3,3,17.0,46148.5
1593,True,1.0,False,0.0,52.0,0.7,130.0,8.0,0.0,1354.0,13,True,True,1,4,19.8,51348.3
1722,True,1.0,False,7.0,25.0,0.8,88.0,6.0,19.0,2376.0,19,False,True,3,2,5.1,378667.1
1954,False,0.6,True,8.0,7.0,0.9,126.0,3.0,9.0,3438.0,13,False,False,3,3,20.8,22325.5
1788,True,0.5,True,15.0,2.0,0.3,150.0,6.0,20.0,2655.0,4,False,True,2,4,12.2,41512.8
1628,False,0.5,False,5.0,33.0,0.9,101.0,6.0,8.0,3361.0,13,False,False,3,4,18.9,14016.7
1965,False,0.5,False,6.0,4.0,1.0,84.0,7.0,9.0,3535.0,16,True,True,3,4,17.0,95401.2
833,True,2.2,False,4.0,27.0,0.9,124.0,1.0,6.0,2150.0,7,True,True,1,2,10.3,48621.8
571,False,0.6,False,1.0,43.0,0.5,141.0,3.0,8.0,2587.0,18,False,False,1,4,8.6,20394.4
1808,True,0.5,True,1.0,31.0,0.5,92.0,2.0,16.0,2736.0,8,False,True,3,2,9.1,94781.5
1860,False,0.5,True,2.0,55.0,0.7,83.0,6.0,3.0,676.0,4,False,True,0,4,15.0,10387.0
1368,True,1.6,True,4.0,9.0,0.1,115.0,7.0,7.0,2941.0,17,True,False,3,2,17.7,54533.1
1161,False,1.3,True,0.0,21.0,0.6,126.0,8.0,12.0,3336.0,14,False,True,3,4,7.2,50007.2
1224,True,1.6,False,9.0,33.0,1.0,157.0,1.0,18.0,3796.0,13,True,False,3,3,11.2,26239.8
902,True,0.6,True,0.0,63.0,0.7,122.0,5.0,14.0,3654.0,15,True,True,3,2,19.7,25128.9
787,True,0.5,False,15.0,11.0,0.6,93.0,1.0,16.0,2934.0,14,False,True,2,3,10.0,114693.8
854,False,0.5,False,2.0,30.0,0.5,125.0,8.0,5.0,2889.0,11,False,True,2,2,5.4,110506.7
1184,False,1.5,True,1.0,48.0,0.6,191.0,1.0,6.0,3315.0,14,True,True,3,4,18.4,44481.7
1973,False,1.6,True,5.0,39.0,0.8,152.0,4.0,6.0,1993.0,5,False,False,2,4,9.0,103928.0
510,False,1.7,True,3.0,35.0,0.8,120.0,3.0,6.0,2509.0,11,True,True,1,2,17.1,27432.5
966,False,2.0,False,8.0,34.0,0.5,118.0,2.0,10.0,3534.0,11,True,True,3,4,24.8,13142.0
1438,True,1.8,False,3.0,16.0,0.6,169.0,8.0,7.0,2246.0,15,False,False,2,2,17.8,41840.1
1986,False,0.5,False,7.0,51.0,0.4,95.0,3.0,9.0,3165.0,13,False,False,3,3,5.0,52941.6
1907,False,2.0,False,13.0,55.0,0.9,105.0,7.0,15.0,286.0,17,False,True,0,3,14.6,73888.3
1489,False,2.4,True,8.0,32.0,0.6,200.0,1.0,16.0,776.0,8,False,False,0,2,9.2,15180.9
1843,True,1.8,True,13.0,16.0,0.7,134.0,6.0,18.0,3213.0,15,True,False,3,4,20.5,3338.5
825,True,1.5,False,11.0,38.0,0.4,94.0,3.0,18.0,716.0,14,True,False,0,2,11.7,36138.5
1286,True,2.3,False,10.0,16.0,0.1,98.0,2.0,18.0,424.0,4,True,False,0,4,11.2,1063.9
840,False,0.6,False,0.0,63.0,0.8,137.0,7.0,19.0,3486.0,18,True,False,3,4,14.4,74093.5
757,False,2.3,True,5.0,58.0,0.2,163.0,4.0,7.0,3237.0,9,False,True,2,4,22.5,16573.1
814,True,1.1,True,2.0,41.0,0.8,177.0,2.0,10.0,1944.0,12,False,False,1,3,17.1,89786.7
1195,True,1.1,True,2.0,8.0,0.9,80.0,6.0,6.0,643.0,19,False,False,0,4,14.1,23214.7
767,False,0.8,False,7.0,10.0,0.5,107.0,4.0,12.0,2317.0,12,True,True,2,4,6.0,171902.5
1068,False,1.3,False,6.0,52.0,0.1,97.0,8.0,7.0,1436.0,15,False,False,1,4,16.0,93187.5
994,True,2.8,True,0.0,56.0,0.5,173.0,3.0,3.0,3190.0,20,True,True,2,3,5.4,48190.7
1550,True,2.5,False,6.0,21.0,0.8,133.0,2.0,11.0,2338.0,15,True,False,2,2,16.0,13936.0
1878,True,0.5,False,9.0,29.0,0.6,85.0,8.0,19.0,1334.0,2,False,False,1,2,19.3,11163.7
623,False,2.0,False,2.0,6.0,0.1,127.0,3.0,4.0,3657.0,19,True,False,2,3,17.3,5593.5
1829,True,0.5,False,0.0,15.0,0.4,160.0,5.0,7.0,2080.0,12,False,True,2,4,19.4,47610.5
525,False,2.4,True,11.0,35.0,0.8,190.0,7.0,20.0,1609.0,3,False,False,0,2,19.4,2832.0
1065,True,0.5,False,0.0,14.0,0.7,89.0,2.0,2.0,3078.0,18,False,True,2,4,10.0,17446.4
1425,False,1.2,False,9.0,35.0,0.7,127.0,8.0,14.0,590.0,6,True,True,0,4,13.2,21556.8
1296,False,1.4,True,3.0,11.0,0.2,129.0,7.0,4.0,2552.0,10,True,True,2,3,20.6,81980.8
642,False,2.8,False,3.0,34.0,0.8,197.0,2.0,15.0,3355.0,13,False,False,2,2,13.0,25741.6
1664,True,2.9,True,9.0,15.0,0.5,177.0,7.0,19.0,1968.0,9,False,False,2,4,13.9,163479.3
1498,True,0.7,False,3.0,8.0,0.1,170.0,7.0,4.0,3358.0,19,False,False,3,4,7.6,49127.9
981,True,1.9,True,0.0,2.0,0.1,136.0,3.0,7.0,1539.0,19,False,False,0,2,22.5,2293.3
1236,True,2.8,False,6.0,32.0,0.3,143.0,4.0,18.0,942.0,14,True,True,0,4,20.0,34513.8
1673,False,2.8,True,7.0,9.0,0.1,187.0,3.0,10.0,3669.0,10,False,True,3,3,9.1,5242.9
712,True,1.6,False,6.0,9.0,0.8,172.0,2.0,14.0,3612.0,4,False,False,3,4,13.9,78212.5
569,True,0.5,True,10.0,4.0,0.8,170.0,3.0,19.0,2351.0,10,True,False,1,4,10.6,38378.2
603,True,0.7,True,0.0,64.0,0.2,156.0,6.0,0.0,604.0,8,True,True,0,4,10.8,335653.3
1332,False,0.8,True,2.0,11.0,0.5,187.0,2.0,4.0,1285.0,9,True,False,1,3,5.0,176614.0
1413,False,0.6,False,0.0,13.0,0.1,128.0,1.0,0.0,515.0,18,True,False,0,4,5.0,391872.6
1064,False,2.9,True,1.0,34.0,0.2,184.0,6.0,13.0,654.0,6,False,False,0,4,20.6,89493.9
1444,False,0.6,False,2.0,48.0,0.5,82.0,5.0,17.0,2540.0,15,True,True,3,3,17.1,99237.9
1366,True,1.7,True,5.0,53.0,0.2,161.0,5.0,9.0,3869.0,14,False,True,3,4,17.7,68574.7
906,False,2.1,True,7.0,18.0,0.1,136.0,2.0,11.0,3412.0,16,False,False,3,3,15.3,129142.9
1554,False,2.7,True,3.0,47.0,0.7,185.0,5.0,12.0,509.0,19,False,False,0,4,12.4,35167.2
1187,False,2.3,False,0.0,21.0,0.2,122.0,6.0,6.0,2547.0,5,True,False,2,4,10.4,23257.2
1156,True,2.7,True,1.0,30.0,0.9,173.0,3.0,16.0,2735.0,13,False,True,2,4,21.9,82547.3
1918,False,2.8,False,1.0,22.0,0.3,139.0,1.0,5.0,1369.0,6,True,True,1,2,10.8,42439.2
841,True,0.5,True,8.0,39.0,0.1,199.0,6.0,13.0,2942.0,16,True,True,2,2,12.1,37362.6
730,True,1.3,True,6.0,6.0,0.9,167.0,7.0,10.0,2812.0,17,False,False,2,2,10.0,126588.0
878,True,1.3,False,13.0,31.0,0.5,153.0,4.0,18.0,3497.0,11,True,False,2,4,11.4,31171.1
1059,False,0.5,True,0.0,50.0,0.7,182.0,8.0,1.0,619.0,18,True,True,0,2,5.8,138250.9
1578,False,2.9,False,8.0,3.0,0.9,200.0,1.0,20.0,3483.0,16,False,False,3,3,17.5,13093.7
1829,False,1.7,False,0.0,36.0,0.8,112.0,5.0,1.0,1475.0,7,False,False,1,2,11.7,14002.8
1132,False,1.0,False,0.0,8.0,0.1,157.0,1.0,4.0,1950.0,6,True,True,1,2,11.2,125952.1
1652,False,0.6,True,4.0,40.0,1.0,198.0,7.0,6.0,3592.0,6,False,False,3,4,9.2,41474.8
912,False,0.5,True,0.0,58.0,0.3,107.0,5.0,1.0,3573.0,20,True,False,3,3,17.3,16433.2
1181,False,2.3,False,12.0,61.0,0.6,116.0,2.0,16.0,2020.0,18,True,False,1,4,6.0,53322.5
1497,True,0.7,False,5.0,32.0,0.7,92.0,3.0,9.0,1329.0,7,True,False,2,3,6.1,608419.7
1790,True,2.3,True,3.0,49.0,0.5,100.0,3.0,11.0,3568.0,18,False,True,3,4,6.3,124457.1
1742,True,1.6,False,3.0,49.0,0.8,100.0,1.0,9.0,1947.0,6,False,True,2,3,6.4,260288.4
1549,True,0.5,False,4.0,8.0,0.4,158.0,5.0,7.0,1998.0,15,True,False,2,3,13.9,78531.9
1372,True,2.7,False,7.0,34.0,0.4,193.0,4.0,17.0,725.0,20,False,False,0,3,11.4,56466.6
1112,False,0.5,False,0.0,12.0,0.9,190.0,4.0,6.0,3302.0,20,True,True,3,4,11.0,79042.1
1005,False,0.5,False,0.0,46.0,0.4,133.0,8.0,17.0,3884.0,20,True,True,3,2,17.0,16109.2
783,True,1.7,True,9.0,27.0,0.3,150.0,6.0,11.0,1185.0,6,True,True,0,4,15.5,37319.6
1698,False,2.5,False,10.0,26.0,0.4,105.0,2.0,18.0,1656.0,17,False,True,2,4,5.8,152106.0
899,True,2.7,False,3.0,53.0,0.3,192.0,4.0,11.0,2870.0,10,False,True,2,4,24.8,42337.0
1062,False,1.5,False,3.0,45.0,0.2,151.0,3.0,4.0,911.0,9,False,False,0,2,14.1,81214.9
989,True,2.0,False,4.0,17.0,0.2,166.0,3.0,19.0,3892.0,19,True,False,3,3,19.3,18490.4
1983,True,1.2,True,6.0,27.0,0.6,125.0,1.0,11.0,3897.0,10,True,True,3,4,15.6,28390.4
1800,True,3.0,False,5.0,53.0,0.3,87.0,1.0,12.0,656.0,18,False,True,0,2,17.2,12304.0
1254,False,1.7,False,0.0,45.0,0.4,146.0,3.0,3.0,606.0,2,True,True,1,4,7.3,420941.9
868,False,1.7,False,0.0,30.0,0.8,83.0,4.0,0.0,1653.0,17,False,False,1,3,13.0,21782.8
1205,False,0.5,True,3.0,12.0,0.6,175.0,4.0,6.0,860.0,14,False,True,0,3,14.0,25130.1
1284,True,2.8,True,0.0,10.0,0.9,155.0,2.0,14.0,2197.0,9,True,True,1,2,16.1,5128.0
626,False,0.7,True,2.0,23.0,0.5,187.0,2.0,9.0,3458.0,11,False,True,2,4,8.6,13960.5
1763,False,2.9,True,1.0,53.0,0.2,101.0,4.0,20.0,2066.0,17,True,True,1,4,15.0,7415.2
694,True,1.8,True,15.0,36.0,0.4,193.0,4.0,20.0,3676.0,5,False,True,3,3,14.4,83964.6
1265,False,0.6,True,4.0,49.0,0.5,90.0,1.0,5.0,1518.0,8,False,True,1,4,19.4,9738.4
816,True,0.5,False,4.0,14.0,0.9,198.0,3.0,13.0,1018.0,15,False,False,0,3,19.7,4220.4
904,False,1.8,False,3.0,35.0,0.4,168.0,3.0,4.0,1360.0,11,False,False,0,4,19.2,1109.1
979,False,0.5,True,0.0,5.0,0.5,164.0,7.0,2.0,3449.0,14,False,False,3,4,5.4,245242.6
1531,False,2.0,False,0.0,60.0,0.4,162.0,6.0,1.0,2524.0,7,False,False,2,4,17.0,28125.0
934,False,2.0,True,2.0,30.0,0.7,182.0,8.0,15.0,703.0,7,False,True,0,2,12.8,48436.7
1624,True,2.6,True,0.0,58.0,1.0,200.0,3.0,11.0,1251.0,18,True,True,1,2,13.6,196200.0
874,False,1.3,False,5.0,8.0,0.5,185.0,1.0,20.0,582.0,15,False,False,0,2,7.2,76613.3
1027,True,2.2,False,0.0,63.0,0.8,102.0,5.0,4.0,1732.0,13,True,True,1,2,9.4,11545.5
1966,False,0.8,True,15.0,48.0,0.2,144.0,1.0,16.0,1252.0,19,True,True,2,4,7.2,340342.5
1048,True,1.5,False,2.0,29.0,1.0,182.0,1.0,4.0,2146.0,2,False,False,1,4,14.9,3250.3
1496,True,1.9,True,13.0,38.0,0.1,126.0,4.0,14.0,1927.0,6,False,True,1,2,17.5,14486.1
959,True,1.7,False,15.0,13.0,0.4,155.0,4.0,16.0,3328.0,10,True,True,2,3,13.5,4743.1
1349,True,2.2,True,5.0,55.0,0.1,105.0,7.0,7.0,2462.0,17,False,True,2,3,16.6,39777.8
1689,True,2.4,True,0.0,13.0,0.9,168.0,2.0,9.0,1172.0,17,True,True,0,4,16.3,21543.2
1558,True,2.4,False,0.0,27.0,0.1,146.0,1.0,1.0,3598.0,12,False,True,3,4,9.2,18378.3
582,False,0.5,True,3.0,27.0,0.2,168.0,3.0,10.0,2437.0,2,True,True,2,3,19.1,73230.4
1485,False,2.8,False,3.0,44.0,0.1,138.0,4.0,14.0,3271.0,8,True,False,3,4,18.4,14344.2
1991,True,1.8,False,11.0,9.0,0.7,94.0,3.0,12.0,1511.0,9,False,False,1,2,18.8,55006.8
553,False,0.5,True,2.0,23.0,0.5,119.0,3.0,3.0,2981.0,14,False,False,2,4,7.6,198208.0
1231,False,0.7,True,2.0,7.0,0.9,113.0,1.0,7.0,3119.0,15,True,False,3,3,9.8,7296.8
805,False,0.8,False,1.0,34.0,0.6,88.0,6.0,2.0,3647.0,9,False,True,3,3,21.1,91988.4
764,True,1.2,True,1.0,13.0,1.0,152.0,8.0,2.0,3148.0,6,True,False,2,3,19.3,9558.1
894,False,0.9,False,5.0,54.0,0.2,130.0,3.0,15.0,2829.0,13,False,True,2,4,12.1,4649.9
1589,False,2.6,False,9.0,46.0,0.4,84.0,3.0,16.0,2373.0,20,True,False,2,3,14.2,40909.9
1456,False,1.6,True,9.0,39.0,0.1,80.0,8.0,10.0,3998.0,13,True,False,3,4,6.7,202655.2
743,False,0.5,True,0.0,33.0,0.3,95.0,2.0,1.0,316.0,4,False,False,0,4,21.5,122457.3
1061,True,2.1,False,3.0,52.0,0.1,109.0,7.0,4.0,999.0,9,True,False,0,4,20.0,9177.0
1428,True,1.6,False,0.0,7.0,0.1,153.0,4.0,2.0,1808.0,13,True,False,1,2,14.4,39866.1
674,True,2.8,True,0.0,8.0,0.2,93.0,3.0,0.0,589.0,4,True,False,0,4,19.0,30473.7
832,False,1.1,False,0.0,46.0,0.3,93.0,6.0,0.0,3317.0,19,True,False,3,4,8.0,140015.0
1625,True,0.5,True,2.0,50.0,0.1,107.0,8.0,17.0,670.0,8,False,False,0,4,16.3,598.3
907,False,1.4,True,3.0,42.0,0.2,151.0,1.0,16.0,584.0,6,False,False,0,3,14.2,6105.4
1631,False,0.5,False,2.0,13.0,0.5,166.0,2.0,16.0,2173.0,8,True,False,2,4,12.4,134322.6
1584,True,1.3,False,6.0,41.0,0.6,135.0,4.0,15.0,1561.0,17,False,True,1,2,11.2,18442.9
1382,True,0.5,False,7.0,13.0,0.3,199.0,2.0,18.0,2073.0,9,False,True,1,4,17.5,25144.5
633,True,1.4,False,0.0,46.0,0.7,102.0,6.0,10.0,1401.0,11,True,False,1,4,23.6,57531.1
1444,True,2.1,False,9.0,38.0,0.4,104.0,7.0,16.0,3764.0,10,False,False,3,2,16.6,34470.4
852,True,1.6,True,6.0,54.0,0.4,147.0,5.0,7.0,1275.0,12,False,True,0,4,14.8,26536.5
922,True,0.7,False,0.0,47.0,1.0,157.0,8.0,14.0,1464.0,12,False,True,1,4,17.5,133792.0
1745,False,1.5,True,4.0,57.0,0.1,159.0,3.0,16.0,2885.0,5,True,True,3,4,17.0,130641.9
862,False,2.3,False,9.0,6.0,0.1,107.0,8.0,14.0,3458.0,9,True,True,3,4,9.8,167238.1
1754,True,2.1,True,1.0,52.0,1.0,101.0,4.0,3.0,3019.0,19,False,True,3,4,12.5,23115.8
